ID,NAME,NUM,DATE,RECORD,STATUS,LAT,LONG,WIND,PRESS
AL031938,UNNAMED,24,1938/08/14-12:00,,HU,26.9N,92.3W,65,-999
AL031938,UNNAMED,24,1938/08/14-18:00,,HU,28.2N,92.9W,65,-999
AL031938,UNNAMED,24,1938/08/15-00:00,,HU,29.5N,93.3W,65,-999
AL031938,UNNAMED,24,1938/08/15-01:00,L,HU,29.8N,93.4W,65,-999
AL031938,UNNAMED,24,1938/08/15-06:00,,TS,31.0N,93.6W,35,-999
AL031938,UNNAMED,24,1938/08/15-12:00,,TD,33.0N,93.2W,20,-999
AL041938,UNNAMED,24,1938/08/23-06:00,,TS,13.9N,73.8W,45,-999
AL041938,UNNAMED,24,1938/08/23-12:00,,TS,14.2N,75.2W,50,-999
AL041938,UNNAMED,24,1938/08/23-18:00,,TS,14.9N,76.5W,50,-999
AL041938,UNNAMED,24,1938/08/24-00:00,,TS,15.8N,77.9W,55,-999
AL041938,UNNAMED,24,1938/08/24-06:00,,TS,16.6N,79.3W,60,-999
AL041938,UNNAMED,24,1938/08/24-12:00,,HU,17.2N,80.6W,65,-999
AL041938,UNNAMED,24,1938/08/24-18:00,,HU,17.7N,81.7W,70,-999
AL041938,UNNAMED,24,1938/08/25-00:00,,HU,18.1N,82.7W,75,-999
AL041938,UNNAMED,24,1938/08/25-06:00,,HU,18.6N,83.7W,85,-999
AL041938,UNNAMED,24,1938/08/25-12:00,,HU,19.1N,84.8W,95,-999
AL041938,UNNAMED,24,1938/08/25-18:00,,HU,19.6N,85.9W,105,-999
AL041938,UNNAMED,24,1938/08/26-00:00,,HU,20.2N,87.0W,105,-999
AL041938,UNNAMED,24,1938/08/26-06:00,,HU,20.8N,88.4W,80,-999
AL041938,UNNAMED,24,1938/08/26-12:00,,HU,21.4N,89.8W,75,979
AL041938,UNNAMED,24,1938/08/26-18:00,,HU,21.8N,91.0W,80,-999
AL041938,UNNAMED,24,1938/08/27-00:00,,HU,22.2N,92.1W,75,-999
AL041938,UNNAMED,24,1938/08/27-06:00,,HU,22.5N,93.2W,75,-999
AL041938,UNNAMED,24,1938/08/27-12:00,,HU,22.8N,94.3W,75,-999
AL041938,UNNAMED,24,1938/08/27-18:00,,HU,23.2N,95.4W,75,-999
AL041938,UNNAMED,24,1938/08/28-00:00,,HU,23.6N,96.4W,75,-999
AL041938,UNNAMED,24,1938/08/28-06:00,,HU,23.9N,97.4W,75,-999
AL041938,UNNAMED,24,1938/08/28-12:00,,TS,24.1N,98.4W,55,-999
AL041938,UNNAMED,24,1938/08/28-18:00,,TS,24.1N,99.4W,40,-999
AL041938,UNNAMED,24,1938/08/29-00:00,,TD,24.1N,100.4W,25,-999
AL051938,UNNAMED,19,1938/09/09-12:00,,TD,13.0N,46.0W,25,-999
AL051938,UNNAMED,19,1938/09/09-18:00,,TD,13.5N,47.1W,25,-999
AL051938,UNNAMED,19,1938/09/10-00:00,,TD,14.0N,48.2W,25,-999
AL051938,UNNAMED,19,1938/09/10-06:00,,TD,14.5N,49.4W,25,-999
AL051938,UNNAMED,19,1938/09/10-12:00,,TD,15.0N,50.5W,30,-999
AL051938,UNNAMED,19,1938/09/10-18:00,,TD,15.5N,51.6W,30,-999
AL051938,UNNAMED,19,1938/09/11-00:00,,TD,16.1N,52.8W,30,-999
AL051938,UNNAMED,19,1938/09/11-06:00,,TD,16.6N,53.9W,30,-999
AL051938,UNNAMED,19,1938/09/11-12:00,,TD,17.2N,55.0W,30,-999
AL051938,UNNAMED,19,1938/09/11-18:00,,TD,17.9N,56.1W,30,-999
AL051938,UNNAMED,19,1938/09/12-00:00,,TD,18.6N,57.2W,30,-999
AL051938,UNNAMED,19,1938/09/12-06:00,,TD,19.3N,58.4W,30,-999
AL051938,UNNAMED,19,1938/09/12-12:00,,TD,20.0N,59.5W,30,-999
AL051938,UNNAMED,19,1938/09/12-18:00,,TD,20.5N,60.7W,30,-999
AL051938,UNNAMED,19,1938/09/13-00:00,,TS,20.9N,62.0W,35,-999
AL051938,UNNAMED,19,1938/09/13-06:00,,TS,21.1N,63.2W,35,-999
AL051938,UNNAMED,19,1938/09/13-12:00,,TS,21.4N,64.3W,35,-999
AL051938,UNNAMED,19,1938/09/13-18:00,,TS,21.9N,65.1W,35,-999
AL051938,UNNAMED,19,1938/09/14-00:00,,TD,22.5N,65.7W,30,-999
AL061938,UNNAMED,57,1938/09/09-12:00,,TD,12.8N,19.4W,30,-999
AL061938,UNNAMED,57,1938/09/09-18:00,,TD,13.0N,20.6W,30,-999
AL061938,UNNAMED,57,1938/09/10-00:00,,TD,13.2N,21.8W,30,-999
AL061938,UNNAMED,57,1938/09/10-06:00,,TS,13.4N,23.0W,35,-999
AL061938,UNNAMED,57,1938/09/10-12:00,,TS,13.6N,24.2W,40,-999
AL061938,UNNAMED,57,1938/09/10-18:00,,TS,13.8N,25.3W,40,-999
AL061938,UNNAMED,57,1938/09/11-00:00,,TS,14.0N,26.3W,45,-999
AL061938,UNNAMED,57,1938/09/11-06:00,,TS,14.2N,27.4W,45,-999
AL061938,UNNAMED,57,1938/09/11-12:00,,TS,14.5N,28.5W,45,-999
AL061938,UNNAMED,57,1938/09/11-18:00,,TS,14.7N,29.7W,45,-999
AL061938,UNNAMED,57,1938/09/12-00:00,,TS,14.9N,31.0W,45,-999
AL061938,UNNAMED,57,1938/09/12-06:00,,TS,15.2N,32.4W,45,-999
AL061938,UNNAMED,57,1938/09/12-12:00,,TS,15.5N,33.7W,45,-999
AL061938,UNNAMED,57,1938/09/12-18:00,,TS,15.9N,34.7W,45,-999
AL061938,UNNAMED,57,1938/09/13-00:00,,TS,16.4N,35.7W,45,-999
AL061938,UNNAMED,57,1938/09/13-06:00,,TS,16.9N,36.7W,45,-999
AL061938,UNNAMED,57,1938/09/13-12:00,,TS,17.2N,37.7W,45,-999
AL061938,UNNAMED,57,1938/09/13-18:00,,TS,17.3N,38.8W,50,-999
AL061938,UNNAMED,57,1938/09/14-00:00,,TS,17.3N,40.0W,50,-999
AL061938,UNNAMED,57,1938/09/14-06:00,,TS,17.4N,41.2W,55,-999
AL061938,UNNAMED,57,1938/09/14-12:00,,TS,17.5N,42.3W,55,-999
AL061938,UNNAMED,57,1938/09/14-18:00,,TS,17.6N,43.3W,60,-999
AL061938,UNNAMED,57,1938/09/15-00:00,,HU,17.7N,44.3W,65,-999
AL061938,UNNAMED,57,1938/09/15-06:00,,HU,17.8N,45.3W,70,-999
AL061938,UNNAMED,57,1938/09/15-12:00,,HU,17.9N,46.3W,75,-999
AL061938,UNNAMED,57,1938/09/15-18:00,,HU,18.1N,47.3W,80,-999
AL061938,UNNAMED,57,1938/09/16-00:00,,HU,18.3N,48.3W,85,-999
AL061938,UNNAMED,57,1938/09/16-06:00,,HU,18.6N,49.4W,90,-999
AL061938,UNNAMED,57,1938/09/16-12:00,,HU,18.9N,50.5W,95,-999
AL061938,UNNAMED,57,1938/09/16-18:00,,HU,19.5N,51.6W,100,-999
AL061938,UNNAMED,57,1938/09/17-00:00,,HU,20.5N,52.7W,110,-999
AL061938,UNNAMED,57,1938/09/17-06:00,,HU,21.0N,53.8W,115,-999
AL061938,UNNAMED,57,1938/09/17-12:00,,HU,21.2N,55.0W,115,-999
AL061938,UNNAMED,57,1938/09/17-18:00,,HU,21.3N,56.5W,115,-999
AL061938,UNNAMED,57,1938/09/18-00:00,,HU,21.3N,58.0W,120,-999
AL061938,UNNAMED,57,1938/09/18-06:00,,HU,21.4N,59.6W,125,-999
AL061938,UNNAMED,57,1938/09/18-12:00,,HU,21.7N,61.5W,125,-999
AL061938,UNNAMED,57,1938/09/18-18:00,,HU,22.2N,63.5W,130,-999
AL061938,UNNAMED,57,1938/09/19-00:00,,HU,22.8N,65.5W,130,-999
AL061938,UNNAMED,57,1938/09/19-06:00,,HU,23.5N,67.5W,135,-999
AL061938,UNNAMED,57,1938/09/19-12:00,,HU,24.2N,69.5W,135,-999
AL061938,UNNAMED,57,1938/09/19-18:00,,HU,24.8N,71.1W,140,-999
AL061938,UNNAMED,57,1938/09/20-00:00,,HU,25.2N,72.4W,140,-999
AL061938,UNNAMED,57,1938/09/20-06:00,,HU,25.8N,73.4W,140,-999
AL061938,UNNAMED,57,1938/09/20-12:00,,HU,26.7N,74.3W,135,-999
AL061938,UNNAMED,57,1938/09/20-18:00,,HU,28.0N,74.8W,130,-999
AL061938,UNNAMED,57,1938/09/21-00:00,,HU,29.8N,74.9W,120,-999
AL061938,UNNAMED,57,1938/09/21-06:00,,HU,32.2N,74.4W,120,-999
AL061938,UNNAMED,57,1938/09/21-12:00,,HU,35.2N,73.1W,110,940
AL061938,UNNAMED,57,1938/09/21-18:00,,HU,39.3N,72.9W,105,940
AL061938,UNNAMED,57,1938/09/21-20:00,L,HU,40.7N,72.9W,105,941
AL061938,UNNAMED,57,1938/09/21-21:00,L,HU,41.3N,72.9W,100,946
AL061938,UNNAMED,57,1938/09/22-00:00,,EX,43.4N,73.1W,60,969
AL061938,UNNAMED,57,1938/09/22-06:00,,EX,46.5N,74.5W,40,-999
AL061938,UNNAMED,57,1938/09/22-12:00,,EX,47.7N,77.3W,35,987
AL061938,UNNAMED,57,1938/09/22-18:00,,EX,47.0N,77.8W,35,-999
AL061938,UNNAMED,57,1938/09/23-00:00,,EX,45.0N,77.0W,30,-999
AL071938,UNNAMED,30,1938/10/10-18:00,,TD,16.0N,87.5W,30,-999
AL071938,UNNAMED,30,1938/10/11-00:00,,TS,16.4N,87.7W,35,-999
AL071938,UNNAMED,30,1938/10/11-06:00,,TS,17.4N,87.9W,40,-999
AL071938,UNNAMED,30,1938/10/11-12:00,,TS,18.7N,88.1W,35,-999
AL071938,UNNAMED,30,1938/10/11-18:00,,TD,19.8N,88.8W,30,-999
AL071938,UNNAMED,30,1938/10/12-00:00,,TD,20.8N,89.6W,30,-999
AL071938,UNNAMED,30,1938/10/12-06:00,,TS,21.8N,90.0W,35,-999
AL071938,UNNAMED,30,1938/10/12-12:00,,TS,22.8N,90.2W,35,-999
AL071938,UNNAMED,30,1938/10/12-18:00,,TS,23.8N,90.3W,35,-999
AL071938,UNNAMED,30,1938/10/13-00:00,,TS,24.8N,90.0W,35,-999
AL071938,UNNAMED,30,1938/10/13-06:00,,TS,25.2N,89.6W,40,-999
AL071938,UNNAMED,30,1938/10/13-12:00,,TS,25.3N,88.7W,40,-999
AL071938,UNNAMED,30,1938/10/13-18:00,,TS,25.2N,87.7W,45,-999
AL071938,UNNAMED,30,1938/10/14-00:00,,TS,25.1N,86.9W,45,-999
AL071938,UNNAMED,30,1938/10/14-06:00,,TS,25.0N,86.0W,50,-999
AL071938,UNNAMED,30,1938/10/14-12:00,,TS,25.0N,85.1W,50,-999
AL071938,UNNAMED,30,1938/10/14-18:00,,TS,25.3N,84.8W,50,-999
AL071938,UNNAMED,30,1938/10/15-00:00,,TS,25.6N,84.6W,50,996
AL071938,UNNAMED,30,1938/10/15-06:00,,TS,25.9N,84.7W,50,-999
AL071938,UNNAMED,30,1938/10/15-12:00,,TS,26.1N,84.9W,45,-999
AL071938,UNNAMED,30,1938/10/15-18:00,,TS,26.1N,85.3W,45,-999
AL071938,UNNAMED,30,1938/10/16-00:00,,TS,26.1N,86.1W,40,-999
AL071938,UNNAMED,30,1938/10/16-06:00,,TS,26.2N,87.6W,40,-999
AL071938,UNNAMED,30,1938/10/16-12:00,,TS,26.4N,89.1W,40,-999
AL071938,UNNAMED,30,1938/10/16-18:00,,TS,27.0N,90.7W,40,-999
AL071938,UNNAMED,30,1938/10/17-00:00,,TS,27.7N,92.1W,40,-999
AL071938,UNNAMED,30,1938/10/17-06:00,,TS,28.4N,93.4W,40,-999
AL071938,UNNAMED,30,1938/10/17-12:00,,TS,29.2N,94.7W,40,1004
AL071938,UNNAMED,30,1938/10/17-13:00,L,TS,29.3N,94.8W,40,1004
AL071938,UNNAMED,30,1938/10/17-18:00,,TD,29.9N,96.1W,30,-999
AL081938,UNNAMED,19,1938/10/16-12:00,,TD,32.0N,64.0W,25,-999
AL081938,UNNAMED,19,1938/10/16-18:00,,TD,32.4N,63.6W,25,-999
AL081938,UNNAMED,19,1938/10/17-00:00,,TD,32.7N,63.3W,25,-999
AL081938,UNNAMED,19,1938/10/17-06:00,,TD,33.0N,63.2W,25,-999
AL081938,UNNAMED,19,1938/10/17-12:00,,TD,32.9N,63.6W,25,1008
AL081938,UNNAMED,19,1938/10/17-18:00,,TD,32.3N,64.8W,25,-999
AL081938,UNNAMED,19,1938/10/18-00:00,,TD,31.0N,66.4W,30,-999
AL081938,UNNAMED,19,1938/10/18-06:00,,TD,29.7N,68.1W,30,-999
AL081938,UNNAMED,19,1938/10/18-12:00,,TD,28.8N,69.8W,30,1007
AL081938,UNNAMED,19,1938/10/18-18:00,,TD,28.2N,70.9W,30,-999
AL081938,UNNAMED,19,1938/10/19-00:00,,TS,27.6N,72.0W,35,-999
AL081938,UNNAMED,19,1938/10/19-06:00,,TS,27.0N,73.8W,35,-999
AL081938,UNNAMED,19,1938/10/19-12:00,,TS,26.5N,75.8W,35,-999
AL081938,UNNAMED,19,1938/10/19-18:00,,TS,26.5N,77.0W,35,-999
AL081938,UNNAMED,19,1938/10/20-00:00,,TS,26.7N,78.0W,35,-999
AL081938,UNNAMED,19,1938/10/20-06:00,,TS,27.3N,78.8W,35,-999
AL081938,UNNAMED,19,1938/10/20-12:00,,TS,27.9N,78.7W,35,1005
AL081938,UNNAMED,19,1938/10/20-18:00,,TD,29.0N,78.1W,30,-999
AL081938,UNNAMED,19,1938/10/21-00:00,,TD,30.0N,77.6W,30,1004
AL091938,UNNAMED,15,1938/11/07-06:00,,TS,20.2N,72.4W,50,-999
AL091938,UNNAMED,15,1938/11/07-12:00,,TS,21.3N,73.3W,60,-999
AL091938,UNNAMED,15,1938/11/07-18:00,,TS,22.2N,74.0W,60,-999
AL091938,UNNAMED,15,1938/11/08-00:00,,TS,22.9N,75.0W,60,-999
AL091938,UNNAMED,15,1938/11/08-06:00,,TS,23.5N,76.0W,55,-999
AL091938,UNNAMED,15,1938/11/08-12:00,,TS,23.9N,77.1W,50,-999
AL091938,UNNAMED,15,1938/11/08-18:00,,TS,23.8N,78.2W,45,-999
AL091938,UNNAMED,15,1938/11/09-00:00,,TS,23.4N,78.9W,45,-999
AL091938,UNNAMED,15,1938/11/09-06:00,,TS,22.7N,79.6W,45,-999
AL091938,UNNAMED,15,1938/11/09-12:00,,TS,22.1N,80.2W,40,-999
AL091938,UNNAMED,15,1938/11/09-18:00,,TS,21.6N,80.8W,35,-999
AL091938,UNNAMED,15,1938/11/10-00:00,,TD,21.1N,81.3W,30,-999
AL091938,UNNAMED,15,1938/11/10-06:00,,TD,20.5N,81.8W,30,-999
AL091938,UNNAMED,15,1938/11/10-12:00,,TD,19.8N,82.4W,25,-999
AL091938,UNNAMED,15,1938/11/10-18:00,,TD,19.1N,83.0W,25,-999
AL011939,UNNAMED,28,1939/06/12-06:00,,TD,17.6N,87.8W,30,-999
AL011939,UNNAMED,28,1939/06/12-12:00,,TS,18.6N,87.1W,35,-999
AL011939,UNNAMED,28,1939/06/12-18:00,,TS,19.6N,86.5W,40,-999
AL011939,UNNAMED,28,1939/06/13-00:00,,TS,20.7N,86.0W,45,-999
AL011939,UNNAMED,28,1939/06/13-06:00,,TS,21.9N,85.8W,55,-999
AL011939,UNNAMED,28,1939/06/13-12:00,,TS,23.1N,85.8W,55,-999
AL011939,UNNAMED,28,1939/06/13-18:00,,TS,24.2N,85.9W,55,-999
AL011939,UNNAMED,28,1939/06/14-00:00,,TS,25.2N,86.0W,55,-999
AL011939,UNNAMED,28,1939/06/14-06:00,,TS,26.1N,86.2W,50,-999
AL011939,UNNAMED,28,1939/06/14-12:00,,TS,26.9N,86.5W,50,-999
AL011939,UNNAMED,28,1939/06/14-18:00,,TS,27.6N,87.1W,50,-999
AL011939,UNNAMED,28,1939/06/15-00:00,,TS,28.2N,87.8W,50,-999
AL011939,UNNAMED,28,1939/06/15-06:00,,TS,28.6N,88.4W,50,-999
AL011939,UNNAMED,28,1939/06/15-12:00,,TS,28.3N,88.4W,50,-999
AL011939,UNNAMED,28,1939/06/15-18:00,,TS,28.6N,88.1W,50,-999
AL011939,UNNAMED,28,1939/06/16-00:00,,TS,29.1N,87.9W,50,-999
AL011939,UNNAMED,28,1939/06/16-06:00,,TS,29.6N,87.7W,50,-999
AL011939,UNNAMED,28,1939/06/16-12:00,,TS,30.2N,87.6W,50,-999
AL011939,UNNAMED,28,1939/06/16-13:00,L,TS,30.3N,87.6W,50,-999
AL011939,UNNAMED,28,1939/06/16-18:00,,TS,31.2N,88.1W,35,-999
AL011939,UNNAMED,28,1939/06/17-00:00,,TD,32.2N,88.8W,30,-999
AL011939,UNNAMED,28,1939/06/17-06:00,,TD,33.3N,89.0W,25,-999
AL011939,UNNAMED,28,1939/06/17-12:00,,TD,34.5N,89.0W,25,-999
AL011939,UNNAMED,28,1939/06/17-18:00,,TD,35.7N,88.8W,25,-999
AL011939,UNNAMED,28,1939/06/18-00:00,,TD,36.9N,88.3W,20,-999
AL011939,UNNAMED,28,1939/06/18-06:00,,TD,38.2N,87.3W,20,-999
AL011939,UNNAMED,28,1939/06/18-12:00,,EX,39.5N,85.5W,20,-999
AL011939,UNNAMED,28,1939/06/18-18:00,,EX,40.8N,83.3W,20,-999
AL021939,UNNAMED,50,1939/08/07-18:00,,TD,19.3N,63.9W,30,-999
AL021939,UNNAMED,50,1939/08/08-00:00,,TD,19.5N,64.6W,30,-999
AL021939,UNNAMED,50,1939/08/08-06:00,,TD,19.9N,65.3W,30,-999
AL021939,UNNAMED,50,1939/08/08-12:00,,TD,20.2N,66.0W,30,-999
AL021939,UNNAMED,50,1939/08/08-18:00,,TD,20.7N,66.9W,30,-999
AL021939,UNNAMED,50,1939/08/09-00:00,,TS,21.5N,68.0W,35,-999
AL021939,UNNAMED,50,1939/08/09-06:00,,TS,22.2N,69.2W,35,-999
AL021939,UNNAMED,50,1939/08/09-12:00,,TS,22.8N,70.3W,40,-999
AL021939,UNNAMED,50,1939/08/09-18:00,,TS,23.3N,71.3W,40,-999
AL021939,UNNAMED,50,1939/08/10-00:00,,TS,23.7N,72.3W,45,-999
AL021939,UNNAMED,50,1939/08/10-06:00,,TS,24.0N,73.3W,45,-999
AL021939,UNNAMED,50,1939/08/10-12:00,,TS,24.3N,74.3W,50,-999
AL021939,UNNAMED,50,1939/08/10-18:00,,TS,24.7N,75.3W,55,-999
AL021939,UNNAMED,50,1939/08/11-00:00,,TS,25.2N,76.3W,55,-999
AL021939,UNNAMED,50,1939/08/11-06:00,,TS,25.7N,77.3W,60,-999
AL021939,UNNAMED,50,1939/08/11-12:00,,HU,26.2N,78.3W,65,-999
AL021939,UNNAMED,50,1939/08/11-18:00,,HU,26.7N,79.3W,65,-999
AL021939,UNNAMED,50,1939/08/11-23:00,L,HU,27.2N,80.2W,65,-999
AL021939,UNNAMED,50,1939/08/12-00:00,,HU,27.3N,80.4W,65,-999
AL021939,UNNAMED,50,1939/08/12-06:00,,TS,27.9N,81.9W,50,-999
AL021939,UNNAMED,50,1939/08/12-12:00,,TS,28.6N,83.4W,55,-999
AL021939,UNNAMED,50,1939/08/12-18:00,,HU,29.2N,84.6W,65,-999
AL021939,UNNAMED,50,1939/08/13-00:00,,HU,29.8N,85.6W,65,-999
AL021939,UNNAMED,50,1939/08/13-06:00,L,HU,30.4N,86.4W,65,985
AL021939,UNNAMED,50,1939/08/13-12:00,,TS,31.0N,87.1W,50,-999
AL021939,UNNAMED,50,1939/08/13-18:00,,TS,31.4N,87.5W,40,-999
AL021939,UNNAMED,50,1939/08/14-00:00,,TS,31.6N,87.8W,35,-999
AL021939,UNNAMED,50,1939/08/14-06:00,,TD,31.8N,88.0W,30,-999
AL021939,UNNAMED,50,1939/08/14-12:00,,TD,32.0N,88.0W,30,-999
AL021939,UNNAMED,50,1939/08/14-18:00,,TD,32.3N,88.0W,30,-999
AL021939,UNNAMED,50,1939/08/15-00:00,,TD,32.6N,87.9W,30,-999
AL021939,UNNAMED,50,1939/08/15-06:00,,TD,32.8N,87.8W,30,-999
AL021939,UNNAMED,50,1939/08/15-12:00,,TD,33.0N,87.8W,30,-999
AL021939,UNNAMED,50,1939/08/15-18:00,,TD,33.1N,87.7W,30,-999
AL021939,UNNAMED,50,1939/08/16-00:00,,TD,33.1N,87.6W,30,-999
AL021939,UNNAMED,50,1939/08/16-06:00,,TD,33.1N,87.4W,30,-999
AL021939,UNNAMED,50,1939/08/16-12:00,,TD,33.1N,87.2W,30,-999
AL021939,UNNAMED,50,1939/08/16-18:00,,TD,33.1N,87.1W,30,-999
AL021939,UNNAMED,50,1939/08/17-00:00,,TD,33.1N,87.0W,30,-999
AL021939,UNNAMED,50,1939/08/17-06:00,,TD,33.1N,87.0W,30,-999
AL021939,UNNAMED,50,1939/08/17-12:00,,TD,33.3N,86.9W,25,-999
AL021939,UNNAMED,50,1939/08/17-18:00,,TD,34.0N,86.8W,25,-999
AL021939,UNNAMED,50,1939/08/18-00:00,,TD,35.0N,86.7W,25,-999
AL021939,UNNAMED,50,1939/08/18-06:00,,TD,36.0N,86.5W,25,-999
AL021939,UNNAMED,50,1939/08/18-12:00,,TD,37.0N,86.0W,25,-999
AL021939,UNNAMED,50,1939/08/18-18:00,,TD,37.7N,85.0W,25,-999
AL021939,UNNAMED,50,1939/08/19-00:00,,TD,38.2N,83.0W,30,-999
AL021939,UNNAMED,50,1939/08/19-06:00,,TD,38.6N,80.5W,30,-999
AL021939,UNNAMED,50,1939/08/19-12:00,,TD,39.0N,77.4W,30,-999
AL021939,UNNAMED,50,1939/08/19-18:00,,TD,39.2N,74.0W,30,-999
AL031939,UNNAMED,24,1939/08/15-00:00,,TD,31.4N,62.0W,30,-999
AL031939,UNNAMED,24,1939/08/15-06:00,,TD,31.7N,62.5W,30,-999
AL031939,UNNAMED,24,1939/08/15-12:00,,TS,32.0N,63.0W,35,-999
AL031939,UNNAMED,24,1939/08/15-18:00,,TS,32.3N,63.3W,35,-999
AL031939,UNNAMED,24,1939/08/16-00:00,,TS,32.6N,63.6W,35,-999
AL031939,UNNAMED,24,1939/08/16-06:00,,TS,32.8N,63.8W,35,-999
AL031939,UNNAMED,24,1939/08/16-12:00,,TS,33.0N,64.0W,35,-999
AL031939,UNNAMED,24,1939/08/16-18:00,,TS,33.1N,64.2W,35,-999
AL031939,UNNAMED,24,1939/08/17-00:00,,TS,33.1N,64.4W,35,-999
AL031939,UNNAMED,24,1939/08/17-06:00,,TS,33.2N,64.6W,40,-999
AL031939,UNNAMED,24,1939/08/17-12:00,,TS,33.5N,64.5W,45,-999
AL031939,UNNAMED,24,1939/08/17-18:00,,TS,34.1N,64.1W,50,-999
AL031939,UNNAMED,24,1939/08/18-00:00,,TS,35.1N,63.6W,55,-999
AL031939,UNNAMED,24,1939/08/18-06:00,,TS,36.5N,62.9W,55,-999
AL031939,UNNAMED,24,1939/08/18-12:00,,TS,38.0N,62.0W,55,-999
AL031939,UNNAMED,24,1939/08/18-18:00,,TS,39.5N,60.8W,55,-999
AL031939,UNNAMED,24,1939/08/19-00:00,,TS,41.0N,59.3W,50,-999
AL031939,UNNAMED,24,1939/08/19-06:00,,TS,42.5N,57.5W,45,-999
AL031939,UNNAMED,24,1939/08/19-12:00,,TS,44.0N,55.5W,40,-999
AL031939,UNNAMED,24,1939/08/19-18:00,,TS,46.0N,53.5W,40,-999
AL031939,UNNAMED,24,1939/08/20-00:00,,EX,48.2N,51.5W,35,-999
AL031939,UNNAMED,24,1939/08/20-06:00,,EX,50.5N,49.6W,35,-999
AL031939,UNNAMED,24,1939/08/20-12:00,,EX,53.0N,48.0W,35,-999
AL031939,UNNAMED,24,1939/08/20-18:00,,EX,56.0N,46.5W,35,-999
AL041939,UNNAMED,19,1939/09/23-00:00,,TS,19.3N,94.2W,35,-999
AL041939,UNNAMED,19,1939/09/23-06:00,,TS,19.5N,94.1W,35,-999
AL041939,UNNAMED,19,1939/09/23-12:00,,TS,19.7N,94.0W,35,-999
AL041939,UNNAMED,19,1939/09/23-18:00,,TS,20.0N,93.7W,35,-999
AL041939,UNNAMED,19,1939/09/24-00:00,,TS,20.3N,93.3W,35,-999
AL041939,UNNAMED,19,1939/09/24-06:00,,TS,20.7N,92.8W,35,-999
AL041939,UNNAMED,19,1939/09/24-12:00,,TS,21.2N,92.3W,35,-999
AL041939,UNNAMED,19,1939/09/24-18:00,,TS,22.1N,92.0W,35,-999
AL041939,UNNAMED,19,1939/09/25-00:00,,TS,23.2N,91.8W,35,-999
AL041939,UNNAMED,19,1939/09/25-06:00,,TS,24.4N,91.7W,40,-999
AL041939,UNNAMED,19,1939/09/25-12:00,,TS,25.5N,91.5W,40,-999
AL041939,UNNAMED,19,1939/09/25-18:00,,TS,26.6N,91.2W,40,-999
AL041939,UNNAMED,19,1939/09/26-00:00,,TS,27.7N,90.8W,45,-999
AL041939,UNNAMED,19,1939/09/26-06:00,,TS,28.8N,90.3W,45,-999
AL041939,UNNAMED,19,1939/09/26-08:00,L,TS,29.1N,90.2W,45,-999
AL041939,UNNAMED,19,1939/09/26-12:00,,TS,29.8N,89.7W,45,-999
AL041939,UNNAMED,19,1939/09/26-18:00,,TS,30.8N,89.0W,40,-999
AL041939,UNNAMED,19,1939/09/27-00:00,,TD,31.8N,88.0W,30,-999
AL041939,UNNAMED,19,1939/09/27-06:00,,TD,32.8N,86.7W,25,-999
AL051939,UNNAMED,30,1939/10/11-12:00,,TD,17.5N,62.5W,25,-999
AL051939,UNNAMED,30,1939/10/11-18:00,,TD,17.7N,62.5W,25,-999
AL051939,UNNAMED,30,1939/10/12-00:00,,TD,18.0N,62.6W,30,-999
AL051939,UNNAMED,30,1939/10/12-06:00,,TD,18.3N,62.7W,30,-999
AL051939,UNNAMED,30,1939/10/12-12:00,,TS,18.7N,62.9W,35,-999
AL051939,UNNAMED,30,1939/10/12-18:00,,TS,19.1N,63.3W,35,-999
AL051939,UNNAMED,30,1939/10/13-00:00,,TS,19.6N,63.8W,35,-999
AL051939,UNNAMED,30,1939/10/13-06:00,,TS,20.2N,64.5W,40,-999
AL051939,UNNAMED,30,1939/10/13-12:00,,TS,20.8N,65.3W,40,-999
AL051939,UNNAMED,30,1939/10/13-18:00,,TS,21.3N,66.1W,50,-999
AL051939,UNNAMED,30,1939/10/14-00:00,,TS,21.6N,66.9W,60,-999
AL051939,UNNAMED,30,1939/10/14-06:00,,HU,21.9N,67.4W,70,-999
AL051939,UNNAMED,30,1939/10/14-12:00,,HU,22.3N,67.9W,80,-999
AL051939,UNNAMED,30,1939/10/14-18:00,,HU,23.1N,68.1W,90,-999
AL051939,UNNAMED,30,1939/10/15-00:00,,HU,24.1N,68.0W,100,-999
AL051939,UNNAMED,30,1939/10/15-06:00,,HU,25.2N,67.5W,110,-999
AL051939,UNNAMED,30,1939/10/15-12:00,,HU,26.3N,66.9W,120,-999
AL051939,UNNAMED,30,1939/10/15-18:00,,HU,27.4N,66.4W,120,-999
AL051939,UNNAMED,30,1939/10/16-00:00,,HU,28.5N,65.9W,120,-999
AL051939,UNNAMED,30,1939/10/16-06:00,,HU,29.6N,65.4W,120,-999
AL051939,UNNAMED,30,1939/10/16-12:00,,HU,30.8N,64.9W,115,-999
AL051939,UNNAMED,30,1939/10/16-18:00,,HU,32.2N,64.0W,115,-999
AL051939,UNNAMED,30,1939/10/17-00:00,,HU,33.7N,62.8W,115,-999
AL051939,UNNAMED,30,1939/10/17-06:00,,HU,35.3N,61.5W,110,-999
AL051939,UNNAMED,30,1939/10/17-12:00,,HU,37.0N,60.0W,105,-999
AL051939,UNNAMED,30,1939/10/17-18:00,,HU,39.9N,58.0W,95,-999
